,Time [s],Fz [N],Fz filtered [N],target position [-]
463,14.358558799999999,16.25272999999998,15.156941267129506,1471
464,14.3891619,16.382729999999977,15.185090188310165,2049
465,14.420446399999998,16.362729999999978,15.228717829721797,1471
466,14.451934,16.612729999999978,15.27278351787819,2049
467,14.4827052,16.362729999999978,15.319581492758884,1471
468,14.514204999999999,16.89272999999998,15.364576877578894,2049
469,14.545584100000001,15.312729999999977,15.413231702267383,1471
470,14.5768373,17.312729999999977,15.439790175823536,2049
471,14.607219599999999,13.922729999999977,15.473414550695441,1471
472,14.6374446,14.402729999999977,15.478973372315021,2049
473,14.6686596,13.662729999999979,15.428273588266176,1471
474,14.700294899999998,14.682729999999978,15.374519275010714,2049
475,14.731613399999999,14.062729999999977,15.328228096648997,1471
476,14.7621749,14.852729999999976,15.291423696962651,2049
477,14.793502599999998,14.782729999999978,15.259311025941525,1471
478,14.8243432,15.122729999999978,15.242301965819212,2049
479,14.8551031,15.092729999999978,15.231148074037169,1471
480,14.8860878,15.522729999999978,15.226394188978356,2049
481,14.916642999999999,16.452729999999978,15.229527126352226,1471
482,14.947942499999998,16.53272999999998,15.258732000441388,2049
